"iso3","year","age","number_grandparents","share_grandparents","pop_un"
"MYS",2022,11,0,0,499318
"MYS",2022,12,0,0,491275
"MYS",2022,13,0,0,497732
"MYS",2022,14,0,0,513095
"MYS",2022,15,0,0,525716
"MYS",2022,16,0,0,532150
"MYS",2022,17,0,0,534932
"MYS",2022,18,0,0,537051
"MYS",2022,19,0,0,544627
"MYS",2022,20,0,0,555206
"MYS",2022,21,0,0,562418
"MYS",2022,22,0,0,567583
"MYS",2022,23,0,0,569663
"MYS",2022,24,0,0,569455
"MYS",2022,25,0,0,573689
"MYS",2022,26,0,0,585455
"MYS",2022,27,0,0,599363
"MYS",2022,28,0,0,605994
"MYS",2022,29,0,0,605278
"MYS",2022,30,244.684571890145,0.000403877221324717,605839
"MYS",2022,31,496.400976006507,0.000813338755591704,610325
"MYS",2022,32,242.539826498423,0.000394321766561514,615081
"MYS",2022,33,509.44701986755,0.000827814569536424,615412
"MYS",2022,34,2022.16072908037,0.00331400165700083,610187
"MYS",2022,35,1559.42586206896,0.00258620689655172,602978
"MYS",2022,36,3756.51125112511,0.0063006300630063,596212
"MYS",2022,37,3741.64830508475,0.00635593220338983,588686
"MYS",2022,38,4722.82319965502,0.00819318671841311,576433
"MYS",2022,39,8539.31162587413,0.0152972027972028,558227
"MYS",2022,40,12604.3069977427,0.0234762979683973,536895
"MYS",2022,41,20314.8638718794,0.0395666509656147,513434
"MYS",2022,42,27673.9811320755,0.0566037735849057,488907
"MYS",2022,43,33815.4619025083,0.0724088973024136,467007
"MYS",2022,44,47121.7714565964,0.104953408533595,448978
"MYS",2022,45,52878.4544992373,0.122013218098627,433383
"MYS",2022,46,68672.7104984091,0.163838812301166,419148
"MYS",2022,47,67871.028277635,0.167095115681234,406182
"MYS",2022,48,89759.7880928356,0.227043390514632,395342
"MYS",2022,49,102846.737261147,0.265923566878981,386753
"MYS",2022,50,127798.83908686,0.336859688195991,379383
"MYS",2022,51,132125.928945836,0.355270821199767,371902
"MYS",2022,52,148751.608258338,0.408681842244574,363979
"MYS",2022,53,158471.529411765,0.444919786096257,356180
"MYS",2022,54,185561.259196378,0.532541029994341,348445
"MYS",2022,55,182276.697040047,0.535693557748114,340263
"MYS",2022,56,187051.621556886,0.565269461077844,330907
"MYS",2022,57,186548.584895554,0.582753079807177,320116
"MYS",2022,58,195991.121177803,0.634201585503964,309036
"MYS",2022,59,199043.111181301,0.666456096020215,298659
"MYS",2022,60,202393.334158416,0.70049504950495,288929
"MYS",2022,61,202328.852040816,0.725765306122449,278780
"MYS",2022,62,196889.344101123,0.736657303370786,267274
"MYS",2022,63,201600.895988113,0.789004457652303,255513
"MYS",2022,64,199858.580544747,0.819455252918288,243892
"MYS",2022,65,185739.85106383,0.802994483845548,231309
"MYS",2022,66,178563.279248506,0.819812126387703,217810
"MYS",2022,67,167856.48374761,0.821223709369025,204398
"MYS",2022,68,159980.951612903,0.834677419354839,191668
"MYS",2022,69,148738.343478261,0.830434782608696,179109
"MYS",2022,70,139631.773493976,0.839759036144578,166276
"MYS",2022,71,130605.846528624,0.852618757612667,153182
"MYS",2022,72,116589.21108742,0.831556503198294,140206
"MYS",2022,73,109103.878493317,0.85176184690158,128092
"MYS",2022,74,98393.0909090909,0.840909090909091,117008
"MYS",2022,75,91480.1877729258,0.857350800582242,106701
"MYS",2022,76,81655.665116279,0.843410852713178,96816
"MYS",2022,77,75580.5743243243,0.868243243243243,87050
"MYS",2022,78,69091.9634369287,0.888482632541133,77764
"MYS",2022,79,60914.0269151138,0.87991718426501,69227
"MYS",2022,80,53607.5,0.876068376068376,61191
"MYS",2022,81,47527.8370786517,0.884831460674157,53714
"MYS",2022,82,41007.2886297376,0.87463556851312,46885
"MYS",2022,83,36522.2081784387,0.899628252788104,40597
"MYS",2022,84,31391.1155378486,0.904382470119522,34710
"MYS",2022,85,26867.68,0.92,29204
"MYS",2022,86,22522.9772727273,0.931818181818182,24171
"MYS",2022,87,17499.2919254658,0.888198757763975,19702
"MYS",2022,88,15304.7910447761,0.962686567164179,15898
"MYS",2022,89,11872.9333333333,0.933333333333333,12721
"MYS",2022,90,9079.06849315069,0.904109589041096,10042
"MYS",2022,91,7207.94117647059,0.926470588235294,7780
"MYS",2022,92,5469.4,0.92,5945
"MYS",2022,93,4405.5,0.970588235294118,4539
"MYS",2022,94,3294.72972972973,0.945945945945946,3483
"MYS",2022,95,2355.55555555556,0.888888888888889,2650
"MYS",2022,96,1744.88888888889,0.888888888888889,1963
"MYS",2022,97,1142.18181818182,0.818181818181818,1396
"MYS",2022,98,975,1,975
"NAM",2022,0,0,0,67564
"NAM",2022,1,0,0,67132
"NAM",2022,2,0,0,66644
"NAM",2022,3,0,0,66236
"NAM",2022,4,0,0,65671
"NAM",2022,5,0,0,65115
"NAM",2022,6,0,0,64398
"NAM",2022,7,0,0,63473
"NAM",2022,8,0,0,62421
"NAM",2022,9,0,0,61285
"NAM",2022,10,0,0,59816
"NAM",2022,11,0,0,57941
"NAM",2022,12,0,0,56097
"NAM",2022,13,0,0,54242
"NAM",2022,14,0,0,52273
"NAM",2022,15,0,0,50415
"NAM",2022,16,0,0,49002
"NAM",2022,17,0,0,47889
"NAM",2022,18,0,0,46983
"NAM",2022,19,0,0,46542
"NAM",2022,20,0,0,46571
"NAM",2022,21,0,0,46966
"NAM",2022,22,0,0,47312
"NAM",2022,23,0,0,46948
"NAM",2022,24,0,0,45912
"NAM",2022,25,0,0,44967
"NAM",2022,26,0,0,45026
"NAM",2022,27,0,0,45808
"NAM",2022,28,263.948717948718,0.0056980056980057,46323
"NAM",2022,29,117.944020356234,0.00254452926208651,46352
"NAM",2022,30,0,0,46023
"NAM",2022,31,0,0,45157
"NAM",2022,32,335.063492063492,0.00793650793650794,42218
"NAM",2022,33,780.731988472622,0.0201729106628242,38702
"NAM",2022,34,1257.17241379311,0.0344827586206897,36458
"NAM",2022,35,1845.75,0.0535714285714286,34454
"NAM",2022,36,2407.96644295302,0.0738255033557047,32617
"NAM",2022,37,2051.80139372822,0.0662020905923345,30993
"NAM",2022,38,3367.00000000001,0.114197530864198,29484
"NAM",2022,39,4606.68493150686,0.164383561643836,28024
"NAM",2022,40,4773.95172413792,0.175862068965517,27146
"NAM",2022,41,6290.76045627376,0.23574144486692,26685
"NAM",2022,42,7316.73913043478,0.282608695652174,25890
"NAM",2022,43,7707.008,0.304,25352
"NAM",2022,44,8185.70833333334,0.328703703703704,24903
"NAM",2022,45,9758.56744186047,0.404651162790698,24116
"NAM",2022,46,11315.0485436893,0.485436893203884,23309
"NAM",2022,47,10299.6487804878,0.458536585365854,22462
"NAM",2022,48,12130.77486911,0.56020942408377,21654
"NAM",2022,49,13321.4285714286,0.637755102040816,20888
"NAM",2022,50,13059.5882352941,0.647058823529412,20183
"NAM",2022,51,14009.8527607362,0.717791411042945,19518
"NAM",2022,52,13780.085106383,0.730496453900709,18864
"NAM",2022,53,13502.6171875,0.7421875,18193
"NAM",2022,54,13276.6643835616,0.76027397260274,17463
"NAM",2022,55,13774.2222222222,0.825396825396825,16688
"NAM",2022,56,12967.056,0.816,15891
"NAM",2022,57,12940.6060606061,0.858585858585859,15072
"NAM",2022,58,12807.4311926605,0.899082568807339,14245
"NAM",2022,59,12040.3181818182,0.897727272727273,13412
"NAM",2022,60,11553.0612244898,0.918367346938776,12580
"NAM",2022,61,9643.41346153846,0.817307692307692,11799
"NAM",2022,62,9867.75824175824,0.89010989010989,11086
"NAM",2022,63,8924.39130434783,0.855072463768116,10437
"NAM",2022,64,8621.375,0.875,9853
"NAM",2022,65,8160.64615384615,0.876923076923077,9306
"NAM",2022,66,8067.48,0.92,8769
"NAM",2022,67,7683.24324324324,0.932432432432432,8240
"NAM",2022,68,7374.78260869565,0.956521739130435,7710
"NAM",2022,69,6602.84,0.92,7177
"NAM",2022,70,6434.20689655172,0.96551724137931,6664
"NAM",2022,71,5687.92156862745,0.92156862745098,6172
"NAM",2022,72,5441.41666666667,0.958333333333333,5678
"NAM",2022,73,5005.71052631579,0.973684210526316,5141
"NAM",2022,74,4224.33333333333,0.904761904761905,4669
"NAM",2022,75,4016.25,0.9375,4284
"NAM",2022,76,3419.68,0.88,3886
"NAM",2022,77,3108.92857142857,0.892857142857143,3482
"NAM",2022,78,2516.14814814815,0.814814814814815,3088
"NAM",2022,79,2482.56521739131,0.91304347826087,2719
"NAM",2022,80,2163.63636363636,0.909090909090909,2380
"NAM",2022,81,2074,1,2074
"NAM",2022,82,1644.5,0.916666666666667,1794
"NAM",2022,83,1408,0.916666666666667,1536
"NAM",2022,84,1302,1,1302
"NAM",2022,85,879.2,0.8,1099
"NAM",2022,86,769.166666666666,0.833333333333333,923
"NAM",2022,87,766,1,766
"NAM",2022,89,207.2,0.4,518
"NAM",2022,90,424,1,424
"NAM",2022,92,278,1,278
"NAM",2022,94,0,0,171
"NCL",2022,0,0,0,4092
"NCL",2022,1,0,0,4128
"NCL",2022,2,0,0,4167
"NCL",2022,3,0,0,4195
"NCL",2022,4,0,0,4217
"NCL",2022,5,0,0,4265
"NCL",2022,6,0,0,4326
"NCL",2022,7,0,0,4398
"NCL",2022,8,0,0,4457
"NCL",2022,9,0,0,4480
"NCL",2022,10,0,0,4467
"NCL",2022,11,0,0,4420
"NCL",2022,12,0,0,4336
"NCL",2022,13,0,0,4239
"NCL",2022,14,0,0,4226
"NCL",2022,15,0,0,4283
"NCL",2022,16,0,0,4286
"NCL",2022,17,0,0,4253
"NCL",2022,18,0,0,4267
"NCL",2022,19,0,0,4268
"NCL",2022,20,0,0,4274
"NCL",2022,21,0,0,4316
"NCL",2022,22,0,0,4189
"NCL",2022,23,0,0,3933
"NCL",2022,24,0,0,3775
"NCL",2022,25,0,0,3725
"NCL",2022,26,0,0,3723
"NCL",2022,27,0,0,3782
"NCL",2022,28,2.44728633811603,0.000623830318153462,3923
"NCL",2022,29,2.63842173350582,0.000646830530401035,4079
"NCL",2022,30,0,0,4178
"NCL",2022,31,2.84347826086956,0.000668896321070234,4251
"NCL",2022,32,2.72906091370558,0.000634517766497462,4301
"NCL",2022,33,17.6779077770131,0.00412938747419133,4281
"NCL",2022,34,28.7415881561238,0.00672947510094213,4271
"NCL",2022,35,27.7924123120974,0.00644237652111668,4314
"NCL",2022,36,40.9376693766938,0.00948509485094851,4316
"NCL",2022,37,96.3427391603579,0.0227116311080523,4242
"NCL",2022,38,143.426367461431,0.0343618513323983,4174
"NCL",2022,39,164.962692026335,0.0395025603511339,4176
"NCL",2022,40,270.420594633793,0.0645395213923133,4190
"NCL",2022,41,302.356020942408,0.0732984293193717,4125
"NCL",2022,42,433.152112676056,0.108450704225352,3994
"NCL",2022,43,507.361206305688,0.130226182316655,3896
"NCL",2022,44,663.183321351546,0.171099928109274,3876
"NCL",2022,45,811.077368040491,0.209689081706435,3868
"NCL",2022,46,936.321568627452,0.243137254901961,3851
"NCL",2022,47,1138.55378973105,0.289119804400978,3938
"NCL",2022,48,1267.77194106342,0.311338885329917,4072
"NCL",2022,49,1504.62334384858,0.364668769716088,4126
"NCL",2022,50,1742.51237458194,0.425418060200669,4096
"NCL",2022,51,1869.83263598326,0.46513249651325,4020
"NCL",2022,52,1916.26326815642,0.486731843575419,3937
"NCL",2022,53,2042.24115523466,0.535740072202166,3812
"NCL",2022,54,2210.9280245023,0.600306278713629,3683
"NCL",2022,55,2057.96637309848,0.571657325860689,3600
"NCL",2022,56,2144.4513137558,0.619783616692427,3460
"NCL",2022,57,2159.29692556634,0.65453074433657,3299
"NCL",2022,58,2119.69430051813,0.655440414507772,3234
"NCL",2022,59,2221.33030027298,0.696997270245678,3187
"NCL",2022,60,2187.96256684492,0.719251336898396,3042
"NCL",2022,61,2070.12320328542,0.723819301848049,2860
"NCL",2022,62,2013.16798418972,0.737154150197628,2731
"NCL",2022,63,2042.44444444445,0.777777777777778,2626
"NCL",2022,64,1912.77777777778,0.763888888888889,2504
"NCL",2022,65,1823.04482758621,0.782758620689655,2329
"NCL",2022,66,1736.9587628866,0.798969072164949,2174
"NCL",2022,67,1718.15533980583,0.825242718446602,2082
"NCL",2022,68,1642.28099173554,0.831955922865014,1974
"NCL",2022,69,1575.4309623431,0.845188284518828,1864
"NCL",2022,70,1496.85471406492,0.842349304482226,1777
"NCL",2022,71,1423.48993288591,0.847315436241611,1680
"NCL",2022,72,1294.80157480315,0.804724409448819,1609
"NCL",2022,73,1253.93548387097,0.792626728110599,1582
"NCL",2022,74,1273.79695431472,0.822335025380711,1549
"NCL",2022,75,1154.1884057971,0.786231884057971,1468
"NCL",2022,76,1080.20874751491,0.809145129224652,1335
"NCL",2022,77,1001.07216494845,0.841237113402062,1190
"NCL",2022,78,931.664516129032,0.851612903225806,1094
"NCL",2022,79,858.751322751323,0.838624338624339,1024
"NCL",2022,80,775.384615384615,0.828402366863905,936
"NCL",2022,81,709.003215434083,0.810289389067524,875
"NCL",2022,82,660.007843137255,0.807843137254902,817
"NCL",2022,83,609.595141700405,0.850202429149798,717
"NCL",2022,84,525.215,0.835,629
"NCL",2022,85,488.101694915254,0.870056497175141,561
"NCL",2022,86,425.813333333333,0.853333333333333,499
"NCL",2022,87,380.634920634921,0.873015873015873,436
"NCL",2022,88,292.021505376344,0.795698924731183,367
"NCL",2022,89,221.877551020408,0.73469387755102,302
"NCL",2022,90,202.947368421053,0.842105263157895,241
"NCL",2022,91,182.470588235294,0.92156862745098,198
"NCL",2022,92,149.685714285714,0.885714285714286,169
"NCL",2022,93,122.142857142857,0.904761904761905,135
"NCL",2022,94,87,0.90625,96
"NCL",2022,95,57.5384615384615,0.846153846153846,68
"NCL",2022,96,48.6,0.9,54
"NCL",2022,97,30.3333333333333,0.777777777777778,39
"NCL",2022,98,27,1,27
"NER",2022,0,0,0,1122660
"NER",2022,1,0,0,1071421
"NER",2022,2,0,0,1024415
"NER",2022,3,0,0,982569
"NER",2022,4,0,0,943682
"NER",2022,5,0,0,906236
"NER",2022,6,0,0,868795
"NER",2022,7,0,0,833465
"NER",2022,8,0,0,802638
"NER",2022,9,0,0,773088
"NER",2022,10,0,0,745858
"NER",2022,11,0,0,721213
"NER",2022,12,0,0,695008
"NER",2022,13,0,0,668272
"NER",2022,14,0,0,642127
"NER",2022,15,0,0,616310
"NER",2022,16,0,0,591698
"NER",2022,17,0,0,567650
"NER",2022,18,0,0,543359
"NER",2022,19,0,0,519609
"NER",2022,20,0,0,496619
"NER",2022,21,0,0,474719
"NER",2022,22,0,0,453395
"NER",2022,23,0,0,433129
"NER",2022,24,0,0,413983
"NER",2022,25,0,0,395150
"NER",2022,26,0,0,376404
"NER",2022,27,0,0,356905
"NER",2022,28,1946.72988505747,0.00574712643678161,338731
"NER",2022,29,5530.78285714284,0.0171428571428571,322629
"NER",2022,30,5915.99999999999,0.0192307692307692,307632
"NER",2022,31,11896.1156069364,0.0404624277456647,294004
"NER",2022,32,24170.0993377484,0.0860927152317881,280745
"NER",2022,33,18160.6081081081,0.0675675675675676,268777
"NER",2022,34,26756.335483871,0.103225806451613,259202
"NER",2022,35,62013.2713178295,0.248062015503876,249991
"NER",2022,36,49274.2960526317,0.203947368421053,241603
"NER",2022,37,81040.932330827,0.345864661654135,234314
"NER",2022,38,85381.1748251749,0.377622377622378,226102
"NER",2022,39,86900.9734513274,0.398230088495575,218218
"NER",2022,40,94310.3305785124,0.446280991735537,211325
"NER",2022,41,98989.5428571429,0.485714285714286,203802
"NER",2022,42,108616.977443609,0.556390977443609,195217
"NER",2022,43,115623.231578947,0.621052631578947,186173
"NER",2022,44,117391.547368421,0.663157894736842,177019
"NER",2022,45,118805.942857143,0.704761904761905,168576
"NER",2022,46,103467.706422018,0.642201834862385,161114
"NER",2022,47,114192.606741573,0.741573033707865,153987
"NER",2022,48,117197.387755102,0.795918367346939,147248
"NER",2022,49,113236.220930233,0.802325581395349,141135
"NER",2022,50,112800.112359551,0.831460674157303,135665
"NER",2022,51,106838.181818182,0.818181818181818,130580
"NER",2022,52,96472.8139534883,0.767441860465116,125707
"NER",2022,53,110644.617283951,0.91358024691358,121111
"NER",2022,54,88354.5365853659,0.75609756097561,116856
"NER",2022,55,93230.0689655173,0.827586206896552,112653
"NER",2022,56,90956.6086956521,0.840579710144927,108207
"NER",2022,57,91542.3529411765,0.882352941176471,103748
"NER",2022,58,76113.2054794521,0.767123287671233,99219
"NER",2022,59,82685.75,0.875,94498
"NER",2022,60,77805,0.866666666666667,89775
"NER",2022,61,76028.0425531915,0.893617021276596,85079
"NER",2022,62,73428.7586206897,0.913793103448276,80356
"NER",2022,63,66182.375,0.875,75637
"NER",2022,64,61927.4468085106,0.872340425531915,70990
"NER",2022,65,61344.9230769231,0.923076923076923,66457
"NER",2022,66,60803.3125,0.979166666666667,62097
"NER",2022,67,49938.0454545455,0.863636363636364,57823
"NER",2022,68,45263.9111111111,0.844444444444444,53602
"NER",2022,69,46068.5172413793,0.931034482758621,49481
"NER",2022,70,40587.0526315789,0.894736842105263,45362
"NER",2022,71,39709.6153846154,0.961538461538462,41298
"NER",2022,72,30154.25,0.875,34462
"NER",2022,73,24137.4347826087,0.826086956521739,29219
"NER",2022,74,22886.8571428572,0.80952380952381,28272
"NER",2022,75,21462.4,0.8,26828
"NER",2022,76,23252.0869565217,0.956521739130435,24309
"NER",2022,77,19694.44,0.92,21407
"NER",2022,78,16019.1304347826,0.869565217391304,18422
"NER",2022,79,11870.5294117647,0.764705882352941,15523
"NER",2022,80,12830,1,12830
"NER",2022,81,7827.75,0.75,10437
"NER",2022,82,5845.7,0.7,8351
"NER",2022,83,6543,1,6543
"NER",2022,84,2506,0.5,5012
"NER",2022,85,1876.5,0.5,3753
"NER",2022,86,1830.66666666667,0.666666666666667,2746
"NER",2022,87,1962,1,1962
"NER",2022,88,1371,1,1371
"NER",2022,92,231,1,231
"NER",2022,95,39,1,39
"NGA",2022,0,0,0,7534141
"NGA",2022,1,0,0,7246068
"NGA",2022,2,0,0,7050470
"NGA",2022,3,0,0,6863198
"NGA",2022,4,0,0,6683813
"NGA",2022,5,0,0,6512741
"NGA",2022,6,0,0,6344852
"NGA",2022,7,0,0,6194225
"NGA",2022,8,0,0,6061176
"NGA",2022,9,0,0,5938284
"NGA",2022,10,0,0,5820906
"NGA",2022,11,0,0,5683036
"NGA",2022,12,0,0,5533167
"NGA",2022,13,0,0,5384514
"NGA",2022,14,0,0,5219624
"NGA",2022,15,0,0,5049674
"NGA",2022,16,0,0,4888901
"NGA",2022,17,0,0,4722102
"NGA",2022,18,0,0,4559643
"NGA",2022,19,0,0,4403484
"NGA",2022,20,0,0,4236440
"NGA",2022,21,0,0,4064925
"NGA",2022,22,0,0,3889902
"NGA",2022,23,0,0,3709705
"NGA",2022,24,0,0,3561813
"NGA",2022,25,0,0,3451852
"NGA",2022,26,0,0,3344308
"NGA",2022,27,0,0,3229863
"NGA",2022,28,6958.38702460849,0.00223713646532438,3110399
"NGA",2022,29,6707.97982062779,0.00224215246636771,2991759
"NGA",2022,30,13530.1549295775,0.00469483568075117,2881923
"NGA",2022,31,49279.2743362832,0.0176991150442478,2784279
"NGA",2022,32,48481.7438202246,0.0179775280898876,2696797
"NGA",2022,33,91329.6728971962,0.0350467289719626,2605940
"NGA",2022,34,168039.533333333,0.0666666666666667,2520593
"NGA",2022,35,193039.246612466,0.0785907859078591,2456258
"NGA",2022,36,250442.395833334,0.104166666666667,2404247
"NGA",2022,37,312067.940259739,0.132467532467532,2355807
"NGA",2022,38,417286.45994832,0.180878552971576,2306998
"NGA",2022,39,541962.689655173,0.241379310344828,2245274
"NGA",2022,40,692300.190476191,0.318452380952381,2173952
"NGA",2022,41,643152.143712574,0.305389221556886,2106008
"NGA",2022,42,715966.16893733,0.35149863760218,2036896
"NGA",2022,43,888109.789156627,0.451807228915663,1965683
"NGA",2022,44,909269.307936509,0.482539682539683,1884341
"NGA",2022,45,943627.191919191,0.525252525252525,1796521
"NGA",2022,46,889843.598615917,0.519031141868512,1714432
"NGA",2022,47,1014280.36363636,0.621212121212121,1632744
"NGA",2022,48,852062.693877551,0.551020408163265,1546336
"NGA",2022,49,943818.320158102,0.644268774703557,1464945
"NGA",2022,50,1004570.72941176,0.72156862745098,1392204
"NGA",2022,51,1014663.40243902,0.768292682926829,1320673
"NGA",2022,52,1010241.70689655,0.806034482758621,1253348
"NGA",2022,53,873707.083333334,0.731481481481482,1194435
"NGA",2022,54,829296,0.727272727272727,1140282
"NGA",2022,55,807068.352941177,0.740196078431373,1090344
"NGA",2022,56,828746.735294117,0.794117647058823,1043607
"NGA",2022,57,794699.769633507,0.795811518324607,998603
"NGA",2022,58,784192.648648649,0.821621621621622,954445
"NGA",2022,59,766337.305084746,0.84180790960452,910347
"NGA",2022,60,721587.062857143,0.834285714285714,864916
"NGA",2022,61,665995.118644068,0.813559322033898,818619
"NGA",2022,62,685599.493670886,0.886075949367089,773748
"NGA",2022,63,643962.976190476,0.880952380952381,730985
"NGA",2022,64,590767.714285714,0.857142857142857,689229
"NGA",2022,65,512645.76,0.792,647280
"NGA",2022,66,537850.934579439,0.88785046728972,605790
"NGA",2022,67,509548.31372549,0.901960784313726,564934
"NGA",2022,68,475364.83018868,0.905660377358491,524882
"NGA",2022,69,398845.2,0.822222222222222,485082
"NGA",2022,70,362919.582417582,0.813186813186813,446293
"NGA",2022,71,378924.52173913,0.927536231884058,408528
"NGA",2022,72,306884.030612245,0.846938775510204,362345
"NGA",2022,73,294781.319444444,0.902777777777778,326527
"NGA",2022,74,279320.909090909,0.909090909090909,307253
"NGA",2022,75,253655.208333333,0.895833333333333,283150
"NGA",2022,76,198846.782608696,0.782608695652174,254082
"NGA",2022,77,171789.70212766,0.765957446808511,224281
"NGA",2022,78,190049.52631579,0.973684210526316,195186
"NGA",2022,79,154403.421052632,0.921052631578947,167638
"NGA",2022,80,116338.090909091,0.818181818181818,142191
"NGA",2022,81,91130,0.764705882352941,119170
"NGA",2022,82,81262.5882352941,0.823529411764706,98676
"NGA",2022,83,57617.8571428571,0.714285714285714,80665
"NGA",2022,84,64777,1,64777
"NGA",2022,85,50877,1,50877
"NGA",2022,86,39153,1,39153
"NGA",2022,87,22237.5,0.75,29650
"NGA",2022,88,22090,1,22090
"NGA",2022,90,11466,1,11466
"NGA",2022,91,7948,1,7948
"NIC",2022,0,0,0,138173
"NIC",2022,1,0,0,138718
"NIC",2022,2,0,0,139125
"NIC",2022,3,0,0,139480
"NIC",2022,4,0,0,139676
"NIC",2022,5,0,0,139759
"NIC",2022,6,0,0,139667
"NIC",2022,7,0,0,139332
"NIC",2022,8,0,0,138775
"NIC",2022,9,0,0,138045
"NIC",2022,10,0,0,137149
"NIC",2022,11,0,0,136118
"NIC",2022,12,0,0,134991
"NIC",2022,13,0,0,133777
"NIC",2022,14,0,0,132563
"NIC",2022,15,0,0,131404
"NIC",2022,16,0,0,130301
"NIC",2022,17,0,0,129703
"NIC",2022,18,0,0,129590
"NIC",2022,19,0,0,129432
"NIC",2022,20,0,0,129201
"NIC",2022,21,0,0,128982
"NIC",2022,22,0,0,128808
"NIC",2022,23,0,0,128532
"NIC",2022,24,0,0,128255
"NIC",2022,25,92.5750360750361,0.000721500721500722,128309
"NIC",2022,26,192.702784048156,0.00150489089541008,128051
"NIC",2022,27,229.064341551413,0.00180396873120866,126978
"NIC",2022,28,410.32658393207,0.00326583932070542,125642
"NIC",2022,29,662.758528428093,0.00535117056856187,123853
"NIC",2022,30,420.925155925155,0.00346500346500346,121479
"NIC",2022,31,1565.73607038123,0.0131964809384164,118648
"NIC",2022,32,2976.84074790458,0.0257898130238556,115427
"NIC",2022,33,3694.02646868948,0.0329244673983215,112197
"NIC",2022,34,5724.59598059598,0.0526680526680527,108692
"NIC",2022,35,6935.00141944642,0.0660042583392477,105069
"NIC",2022,36,10382.5558052434,0.10187265917603,101917
"NIC",2022,37,14837.4493927125,0.149797570850202,99050
"NIC",2022,38,14267.9859550562,0.148174157303371,96292
"NIC",2022,39,19498.9480122324,0.207951070336391,93767
"NIC",2022,40,22913.6971153846,0.251602564102564,91071
"NIC",2022,41,25532.5137318256,0.289176090468498,88294
"NIC",2022,42,25429.3328050713,0.29635499207607,85807
"NIC",2022,43,30937.8976441917,0.371242891957758,83336
"NIC",2022,44,33230.4533789564,0.410607356715141,80930
"NIC",2022,45,36716.9920844327,0.467018469656992,78620
"NIC",2022,46,39759.0483870968,0.521505376344086,76239
"NIC",2022,47,36620.8876712329,0.496803652968037,73713
"NIC",2022,48,42087.079245283,0.591509433962264,71152
"NIC",2022,49,40783.7028037383,0.596261682242991,68399
"NIC",2022,50,41166.5080160321,0.628256513026052,65525
"NIC",2022,51,41711.3312693499,0.665634674922601,62664
"NIC",2022,52,39335.2042105263,0.658947368421053,59694
"NIC",2022,53,41005.7906976744,0.720930232558139,56879
"NIC",2022,54,39031.7286995516,0.719730941704036,54231
"NIC",2022,55,36851.4285714286,0.714285714285714,51592
"NIC",2022,56,37737.7942998761,0.768277571251549,49120
"NIC",2022,57,37782.5809859155,0.806338028169014,46857
"NIC",2022,58,36380.1506849315,0.813200498132005,44737
"NIC",2022,59,34829.3201634877,0.816076294277929,42679
"NIC",2022,60,33744.48,0.83,40656
"NIC",2022,61,32602.5407854985,0.842900302114804,38679
"NIC",2022,62,30807.3576864536,0.838660578386606,36734
"NIC",2022,63,29950.6833333333,0.858333333333333,34894
"NIC",2022,64,29040.3830570902,0.876611418047882,33128
"NIC",2022,65,27072.3013182674,0.860640301318267,31456
"NIC",2022,66,26867.7661795407,0.899791231732777,29860
"NIC",2022,67,24782.6,0.875555555555556,28305
"NIC",2022,68,23871.588372093,0.890697674418605,26801
"NIC",2022,69,22163.0222222222,0.874074074074074,25356
"NIC",2022,70,21222.6273458445,0.884718498659517,23988
"NIC",2022,71,20563.0081300813,0.907859078590786,22650
"NIC",2022,72,17934.7572815534,0.868932038834951,20640
"NIC",2022,73,15414.2955801105,0.842541436464088,18295
"NIC",2022,74,14326.1400560224,0.879551820728291,16288
"NIC",2022,75,12525.4285714286,0.857142857142857,14613
"NIC",2022,76,12118.6046511628,0.897009966777409,13510
"NIC",2022,77,11562.593639576,0.911660777385159,12683
"NIC",2022,78,11012.3925925926,0.92962962962963,11846
"NIC",2022,79,10036.2092050209,0.912133891213389,11003
"NIC",2022,80,9436.93333333333,0.933333333333333,10111
"NIC",2022,81,8190.53333333333,0.895238095238095,9149
"NIC",2022,82,7472.64912280702,0.91812865497076,8139
"NIC",2022,83,6416.25,0.90625,7080
"NIC",2022,84,5561.49253731343,0.925373134328358,6010
"NIC",2022,85,4643.93984962406,0.932330827067669,4981
"NIC",2022,86,3682.38947368421,0.91578947368421,4021
"NIC",2022,87,2988.1914893617,0.957446808510638,3121
"NIC",2022,88,2157.23076923077,0.923076923076923,2337
"NIC",2022,89,1353.78846153846,0.788461538461538,1717
"NIC",2022,90,1110.76595744681,0.893617021276596,1243
"NIC",2022,91,836.777777777777,0.944444444444444,886
"NIC",2022,92,545.6,0.88,620
"NIC",2022,93,402.8,0.95,424
"NIC",2022,94,249.777777777778,0.888888888888889,281
"NIC",2022,95,147.411764705882,0.823529411764706,179
"NIC",2022,96,78.5714285714285,0.714285714285714,110
"NIC",2022,97,49.5,0.75,66
"NIC",2022,98,39,1,39
"NLD",2022,0,0,0,180823
"NLD",2022,1,0,0,177053
"NLD",2022,2,0,0,172325
"NLD",2022,3,0,0,170972
"NLD",2022,4,0,0,172284
"NLD",2022,5,0,0,175273
"NLD",2022,6,0,0,176732
"NLD",2022,7,0,0,178512
"NLD",2022,8,0,0,178899
"NLD",2022,9,0,0,179472
"NLD",2022,10,0,0,183799
"NLD",2022,11,0,0,188339
"NLD",2022,12,0,0,191405
"NLD",2022,13,0,0,192235
"NLD",2022,14,0,0,191117
"NLD",2022,15,0,0,191312
